uso_servicio_mensual,soportes_tickets,antiguedad_meses,satisfaccion,consumo_promedio,retrasos_pago,ingreso_estimado,interacciones_app,descuentos_recibidos,uso_canales_digitales,nps,variabilidad_consumo,churn
-3.795433546273574,6.029821993155576,34.0,1.0,0.08146879454780342,1.0,3362.26,0.8157399892534746,-1.9532119024535581,0.5188666735121044,3.3385261878181756,-1.3159224759901185,0
-0.616987470755313,2.2241283468123147,22.0,2.85,-0.5081959177172722,4.0,1838.97,-3.002453184306694,-1.2841358461717585,-1.486191891058643,1.2854985329833728,1.302507535407171,0
0.3489073854962379,-3.3281071659435617,21.0,5.0,-3.102303517928619,4.0,800.0,0.6184693674637499,-1.9510033385960432,-0.5317428401167419,-0.7713633585501737,0.3802539420525889,1
-1.9228063293497235,-0.556173751578404,6.0,5.0,1.162497351199176,2.0,2590.54,0.38571732537834885,-2.0988260152596965,0.0675394052476308,-3.630713864651512,2.2760460325733503,1
-0.5437522893942416,2.9545430515008606,40.0,1.04,0.7685127315350233,0.0,3662.55,-0.3099073403135665,-1.97387048069689,0.937880179360244,2.7423947683143832,-0.08993428855235508,0
2.2741315796908497,-0.5878630186786546,34.0,5.0,-1.7868474030930477,2.0,2784.21,0.020671574837946856,2.368611397883437,-2.90340219899429,-1.3416299901377822,0.5487876985996829,0
2.7557671549743317,1.7954514559431058,21.0,4.98,-2.350116686034548,2.0,1786.45,1.5076784508168206,-0.7398357869636534,-0.3349006702346986,3.7173162872672636,0.3109650146160352,1
4.881054966858066,1.805099708282841,0.0,4.59,0.2563875994977024,5.0,2738.86,0.9505129224453086,1.3713744939291077,-0.39023848623428026,2.86722865064705,2.6207690290490246,0
1.0348945018199598,0.17330449459827058,6.0,3.89,1.6836138805858893,1.0,2197.77,1.1679532303856517,0.8809639461506252,-0.5368387123636595,-1.6197969129534184,0.6826015134633805,1
2.3635548781806217,0.15076821659123274,31.0,1.88,-0.6924520799794098,2.0,2820.95,-0.13801076499364634,1.531071330530755,0.26862467432560133,1.9266544188077304,-0.1515737352408788,1
-0.035279992325392806,0.5151541288199886,1.0,5.0,1.4790454060925087,4.0,1199.26,-0.31357317662625217,-0.6761316898681398,-2.107585630701656,-2.987463289350172,0.4497256082034107,0
3.974831106347335,2.3451466985079845,4.0,3.77,-0.8220265624568925,1.0,3300.01,-1.3676983555126552,0.9588464104950439,-1.9248058062243798,3.568419964522949,-0.3307661610651973,0
1.6572073133432341,0.14210217604242825,8.0,5.0,2.982553352863789,1.0,1622.78,0.5170042112423653,3.4694929506526946,-1.5036210285754639,-4.555438619052539,2.5952489974770554,0
-0.4528518595578208,3.3344163903510595,22.0,3.8,0.4467639666642633,3.0,3813.49,0.237937981171117,1.1540117995910362,-0.05153899946262297,-0.350604077696768,2.076183351360682,1
0.309431111636312,0.4260932389463843,39.0,5.0,2.576389354989745,3.0,2037.12,-2.1934313226855173,0.15486567185086397,-2.7004729943251746,-5.509697536072743,3.679224550750121,0
-1.5694763560898481,1.193291513402325,16.0,4.77,0.4887988651353645,4.0,2662.96,-0.04398091022867055,-1.6618562637511385,-2.758927205782407,-2.3150977587551544,2.475493481942764,0
1.997682082743695,1.729979674958924,11.0,5.0,2.3538336782609424,2.0,1183.92,-0.8032674589481094,0.4129256600373352,0.16707730440524915,-1.2875078968182951,3.611752808441735,0
-2.155213255472606,1.9639556747322295,17.0,2.99,0.40655347160088384,3.0,1753.15,0.38037992767103884,-1.24471425041724,-0.37452267917079385,-0.4725915774236152,1.6349208849308936,0
1.1492872876813962,0.22622171241430467,23.0,5.0,-0.9219761723649096,3.0,3727.62,-0.3825217769956802,1.7110715747400471,-4.668484787713359,-1.7582638570778193,-1.8683834378804574,0
0.9701249977923703,-0.800335210953806,24.0,5.0,1.3611701812308419,1.0,3393.78,0.5415612323434603,2.6202223455509763,-1.5792184951295696,-4.516140717075082,2.262785202001047,0
0.5269930979626676,-5.811599418718989,16.0,3.58,-0.9792641328921252,7.0,2942.27,-0.2755191487432189,0.9075571584834912,0.7250854725090734,-3.105022984975993,-1.6469369737639559,1
1.8751301399282783,-2.37673869783228,24.0,5.0,-1.8421688548723014,4.0,3503.4,-0.5547985501586256,-0.013997753662416734,-2.4729067986315716,-1.4410293291339091,2.379011517528128,0
0.8700368858969383,0.21196131217532177,9.0,3.12,-1.2413813386683903,4.0,4397.11,0.7840915323572938,0.03450224428862825,1.5070404505073527,1.5468549799042166,0.5342939719772369,0
-3.265456437509367,1.8222159996977187,11.0,2.17,-1.4396419010392063,2.0,2556.08,-0.5686200879573721,-1.6393784210340216,-1.3309556497621247,0.49814286313516115,-0.18418569697690645,0
-3.3033135345571414,-0.9313549081562431,4.0,3.92,-1.8845841625513646,0.0,1850.93,-0.9836852509955017,-2.1013113135910677,0.9296782254320268,-1.2548217074168182,1.9340114179526915,1
-2.4703116272030505,3.0159437968316656,14.0,2.35,-0.9638115800719825,5.0,1601.36,-0.49668032386106664,-1.1203113886794795,0.08996293246847986,1.167542179136379,-0.6189031807168228,0
-2.304873493753293,-0.4942708457217775,14.0,3.46,-4.316566003032369,5.0,3299.95,1.4622629533161373,-0.019086700747055096,-1.6191619254962983,-0.3674537888097147,0.3696134809339858,0
-0.756495724510823,-1.1309982165601413,12.0,5.0,2.5042204627252325,3.0,3054.23,-0.9131419214345282,-0.48988414531999225,-0.715870064150445,-4.416190604341819,0.3193621162982131,1
-3.051688364394568,1.3476354384103086,14.0,3.79,-0.10539716876388161,6.0,2163.29,0.4571263840818881,-1.2205272400147762,-1.2315687384315335,-1.2696581834987033,1.553461802290613,0
1.0873320566189557,-0.5285624362196186,14.0,5.0,0.6382584479098465,5.0,2933.55,0.8670316428800494,-3.064563856692409,-0.572175825227212,-2.4115599432600527,2.6083739184877137,1
0.30450322641850947,4.962878188000225,68.0,1.0,-3.477033029917501,1.0,2633.63,2.0389184508866656,4.563698908577619,-0.7116392498892639,4.319850559848547,2.081826403479375,1
2.1773305105267826,-0.5278703620908252,38.0,5.0,-0.27295543415448487,1.0,2194.86,-0.12647088117189365,1.24160063455504,-0.10517953684330006,-1.42207857546775,3.3162597976158183,0
-2.5336139863407725,1.3440981494578728,1.0,4.92,2.8908602057643527,8.0,2423.0,-0.4261567167175099,0.028537183312464465,-2.532806174249126,-5.600368780630877,-0.8531216668243577,0
2.0864056416032093,1.4476887576776638,9.0,4.56,-1.5624061987685414,3.0,2403.56,-0.1131664790552815,-1.068237280737355,-0.8161273583368029,2.577900224745995,0.0038341619878244915,0
-5.030184165196428,-0.850491094700536,18.0,5.0,1.6451615298338176,5.0,2096.44,0.21402459289080408,-3.1416766287817737,-0.7291904276589217,-7.342136640506207,2.6605282978831957,1
-1.3752957907851877,2.699681193160399,5.0,3.6,5.104309221789913,4.0,1304.67,0.9518526581210163,0.913015146519362,-0.4956082578276081,-3.7729504494905886,1.7080101523861497,1
2.243513488071031,-1.224207769678717,3.0,3.79,2.300722376144199,1.0,2342.02,0.4832656629473184,0.2978122679248759,1.6812507267078387,-0.8780942280766838,0.8392376258940926,1
-0.17028257772180955,0.6176634252513482,39.0,5.0,0.8380670637550158,2.0,1731.95,0.3936178227893907,0.8366640189446543,-2.520037738325529,-3.6456591049290217,0.8332277342669391,0
-0.3999240684014099,0.7317992800386255,19.0,2.53,0.9675762208287705,1.0,1494.53,-0.311211446209244,-0.8622044521117913,-1.224799776943033,-0.4759582056976659,-0.7116585759306688,1
-0.8316142471621185,-0.2828289870578018,19.0,2.9,-0.34036925702192045,4.0,2874.59,0.978679768317931,-1.2843442020981086,-0.48770168798264846,-0.24580696549793749,1.5655022554462494,0
-1.1591803666227865,-2.4985812423177975,8.0,4.4,-3.122731641933339,2.0,2355.79,1.6251290853814342,0.23810801486188793,-1.0702543961406406,-1.5262763593417146,1.8220904255702721,0
0.6730234988190977,0.3668851389500247,17.0,3.87,0.3532171088698324,5.0,2944.04,0.9502447531871886,-1.7991834700131142,-2.0032171920479076,-0.0176905116534953,1.5604523851577494,0
-2.616713836829316,-1.5491282824317323,28.0,5.0,0.7149061738983574,0.0,2203.15,0.2124118926856907,-4.122980718042584,-2.0786526685277966,-4.837224081263515,1.778207655269916,1
2.2763609165607823,2.113940181593648,13.0,5.0,1.0124404660276332,4.0,2019.28,1.0176828740185166,2.432253235500585,-0.016959619432677875,-1.135384776781373,3.2780879064041,1
-2.496534392802081,-2.800938363655251,8.0,4.44,1.804091446006971,2.0,3130.48,0.5439631803645262,2.2790596761601005,-0.6926740316412292,-7.037252737629388,1.233511718221628,1
-2.349530855099478,0.002001960360139443,5.0,5.0,2.3913086265030943,3.0,2042.85,-0.44715290007536806,0.054329658143491,-1.169616864534606,-5.574641042060315,1.4693142781014639,1
-0.18219438646331088,0.8237706173110256,4.0,3.56,1.6970473796796217,4.0,1958.81,1.4340021826626257,0.4867017061625222,0.4481963969152505,-1.5854090297152519,0.1411604687834147,0
-3.5452959557665333,0.6476205485543881,64.0,1.04,-2.6112205678266216,1.0,2634.11,-1.8271441167553073,-2.7519178415737278,-3.1882253300984225,0.12390094033635267,-0.6860945417113433,0
-4.313718541642945,-1.6672124109671072,2.0,2.89,1.7262521340111827,1.0,2377.67,-0.18833330038716517,0.6111647599112839,-1.0684348741347862,-5.901138483852716,-0.625853322819707,1
-0.5282972621420488,1.9095479083943738,34.0,1.0,-0.4108239125477613,8.0,3645.57,-0.03412369488711787,-1.1105004049575262,0.7501129534360462,3.333582660625543,1.259020979900392,0
-4.007956288629905,0.9959449308381934,23.0,5.0,0.8311371219371214,2.0,3423.83,-0.040824159990540294,-3.155586362131493,-0.2578543846790623,-3.79352590412655,2.069263195607619,1
-0.6337711382057734,-0.6025498007557977,2.0,3.69,0.9263352661830846,0.0,2901.17,-0.089372170937454,1.0979999228333956,-0.1388234522090609,-2.5893225622280513,1.152132828884355,1
1.5396925859867767,2.5500712697485923,7.0,3.58,-1.589733091236989,4.0,1660.77,-0.004091846140711608,-1.4186294437784195,-2.333052298575571,3.278203241550879,-2.3885155762615153,0
-0.6501373941713565,0.20949865855100247,10.0,2.81,-1.8524668424948065,1.0,3141.94,-0.12778064352921134,-0.478759940500902,-0.16233333021030305,1.0759739891758815,0.957293608839141,0
-2.436754773863057,-3.485930904239479,16.0,5.0,2.0937604106462953,5.0,2413.44,-0.47956315974460784,0.8546765661983586,-0.39427475107522847,-9.11587949472016,3.4717071930523873,1
0.34788739869090746,1.546784476987378,14.0,4.01,-0.6288850415553677,4.0,2275.34,-0.35998392508344507,-1.766831557407241,-1.8544596309237658,0.6711271453631401,-0.49076832130288683,0
-3.044316125564751,1.0046331132205748,2.0,5.0,2.4435212546166936,2.0,4159.38,-0.9441506954803841,-0.0889887140318475,-2.4288161139267244,-5.70627228377037,1.185653326811061,1
0.04104662657065683,1.1566170506371085,32.0,1.91,-1.2866754278011885,4.0,1713.11,1.0619904629355836,-0.6592167280327336,-0.13427495314923665,2.2898786958307342,1.509036709029774,0
-1.4720361556868187,0.5278539995741327,8.0,4.21,3.0907841823135778,4.0,2225.12,0.5805815311220586,2.6184111436627298,-2.6130649559037327,-5.699593584605442,-1.0605243132686142,0
-0.176930439929056,-0.383565930880988,9.0,5.0,-2.1248475925276726,7.0,2175.68,0.9615985017099531,4.395133385239176,-0.35862906747795775,-3.188583823085444,2.8945893712338533,1
-1.7407059876038937,-5.21949658992382,39.0,5.0,-0.424256638960014,6.0,2647.62,-0.5579530643309372,4.134392507644113,-1.2587624433548554,-8.552019733010688,1.208929732721811,1
-2.726150129614291,1.1685813746957385,14.0,1.91,2.5786181088054567,1.0,2046.82,0.7926382478527296,-0.6566533040619682,-0.9801727936852237,-2.416050420565409,-0.9035943861109752,1
1.345753951238859,-1.5528822543585838,3.0,3.92,-1.2400321408912545,3.0,2688.66,1.6481455531674563,-0.3715568266431145,-0.04236300443877383,0.5489471334214474,1.587699457203091,0
0.3672894248776686,2.0077500232271017,19.0,4.59,1.594416852595101,5.0,3180.98,0.7038310237581711,3.9302995174597433,-1.213083934349723,-2.778398638175612,-0.19321134559659892,0
3.2158794255183074,1.0136635961311697,23.0,5.0,-0.9127406512558851,1.0,2134.92,0.6624623810893984,3.225382030176891,-0.10187260448694113,0.9507151211878961,1.5369060289304493,0
-0.7520343273933117,-1.1519758712657127,16.0,1.97,-2.1328181719312846,5.0,2644.41,1.4968180715654833,1.233328330632655,-0.2641856343402348,-0.13617497495291503,-1.0372736780831224,1
-1.8963101254753831,1.9174277154481132,0.0,3.15,0.3931033756953004,4.0,1279.64,0.0872840831819984,-0.5915321402707414,0.604737545629229,-0.06044400903689041,2.0699909572598267,0
0.9759110265075679,-2.0710888312538325,9.0,5.0,0.15616671449656327,4.0,3060.82,1.173749862940899,-1.8793124839300037,-4.3028776183623485,-3.9964740053612093,3.064877698821971,0
2.834474770400815,0.06298373165609661,20.0,4.04,0.13358939994944508,3.0,2995.74,-0.1372548260661433,-0.2708298544978385,0.898326392950352,1.1242469794171914,1.6759143946751647,0
-0.19190952759240676,-1.8437374765843684,7.0,3.19,-1.0061033224558602,3.0,1468.18,0.7159803044832826,2.5779822716912126,-0.04015604430934028,-2.1528008421038765,0.5646476208781631,1
-1.9656920630977224,1.4294342712482706,11.0,5.0,1.849155259287496,2.0,2996.8,0.01693183942718053,-0.049610921094820015,-0.13084217132515286,-3.341781545234442,1.6626079512175251,1
0.8333016586762243,-2.224503448517745,4.0,5.0,-0.7154205350352456,7.0,3196.1,0.7349915964313328,3.053741840491204,-0.4100288486047977,-3.472722161671418,1.0303971516217596,1
-2.5252591047628217,-0.4745470679092465,11.0,2.21,-1.2929009061410826,1.0,2210.84,1.8011908268320245,-1.0095201567065517,0.5011164850167846,-0.2924168620970919,0.6672590705268855,0
-3.170250236684565,0.64713193003227,8.0,3.1,-0.12793085909317958,1.0,1794.77,-0.4035799582437376,-2.0224795699747657,-0.0787099051401724,-1.0202349457743682,-0.4904755392701676,1
1.03929317043908,-0.6182699179405565,2.0,5.0,1.047199710931973,4.0,3112.35,1.331121097774985,-1.4739341742366188,-0.9680265712350311,-1.6758401180135605,0.23304449983853337,1
4.062706829950296,1.2812122047159988,5.0,3.55,-0.4176575637257436,0.0,1715.9,-0.6287502249278238,1.8949835659002274,0.779255820092428,2.984478969622514,1.4728810854907959,0
-0.9104420255285857,-0.19763310279356205,81.0,1.0,-2.233422760552674,3.0,2127.94,0.1592515833100702,-2.606947089423887,-2.0599982955581324,2.2025713273336414,-0.011021050860963388,0
2.8526178918347935,-1.3319156511275878,6.0,4.58,0.293373625730762,0.0,2646.14,-1.3578993387357925,1.5389406408783621,-1.7733738091178006,-1.1053199644813119,0.4220460052859675,1
0.8875893496159452,2.764108191657806,3.0,5.0,4.803702570844551,3.0,2318.39,0.4557249675743267,0.6696926544511318,-0.8126520759575674,-3.3256555454317276,3.1847559721034107,0
-1.2808600662549954,-0.8400779244130097,27.0,5.0,1.8208150561963936,4.0,2901.73,-0.023607703630358804,1.44812097974473,-0.6267799494756452,-5.710673247673049,1.6519065845354954,1
-0.2623846361676674,-0.3556212065909756,19.0,5.0,2.1874621974243045,4.0,3026.44,-0.15494164778868583,4.365466310584633,-1.4547071396813984,-5.738124062628532,0.8258014487475037,0
-1.2863117267274193,-0.07424290358076968,25.0,5.0,5.0828561100227985,3.0,2048.41,0.08591465497441361,0.22706598859698024,-1.2904835033034097,-8.068053828729147,2.412000418600219,1
-2.552435855376354,2.6520278078882247,6.0,5.0,4.664721455293103,5.0,3327.18,-0.5675154294368273,-1.9300139640248957,-0.09991691598196728,-4.683568363758048,1.3278599713472548,0
-2.1008855710998766,1.6610096748056846,3.0,5.0,1.3847718172161718,2.0,3591.39,0.45591885583957786,2.7972163041516174,-1.6174905572286957,-5.180951435284077,2.885324588482201,1
-2.682539007002103,-0.2825755482724791,22.0,4.84,-0.7369746896977434,2.0,2512.99,0.7176192701974557,-2.439329441979011,-1.7694099180386262,-2.2163756713667913,-0.6310701853573624,1
4.098334045731134,2.241326137676105,20.0,5.0,-0.881111596357006,3.0,2021.16,1.0200176932154676,0.9176439224667362,-0.9204291508289655,3.0843779648957863,1.7540604083830917,0
-0.37516713123851475,3.4881177553200566,4.0,4.28,3.4853831441559886,5.0,4281.06,-1.3814512329395923,1.1888080122283633,0.6412762466866646,-2.2089323902053226,1.0294320097106109,0
5.378755390548872,2.4786953864461987,9.0,4.52,-1.4755279228212417,4.0,3024.47,1.6632414969282452,0.6714870961792954,0.6388344960037775,5.573208191133209,2.3765422812144665,0
2.6794378923982114,-1.2330210320105532,57.0,5.0,0.3032215679810575,3.0,800.0,1.3302309984749774,5.324359413691166,-0.9448076908206764,-3.4827369213364237,3.240978950274244,0
1.488296133344334,2.285234486245229,2.0,4.27,-0.28248781967155323,1.0,2097.84,0.7018252853738469,-2.4337891183800564,-5.091049969040483,1.4162689230563388,-2.719585436636825,0
1.3153717903042441,0.5765706357278106,4.0,3.11,0.37905513301671956,3.0,1469.64,-0.6275041849781556,-1.3092123596139082,0.09659117063142131,1.6577937183709954,0.5034951396683659,0
0.22779498727711567,-2.5639803819186406,21.0,5.0,-0.6032193497974625,5.0,1870.77,-0.39250588758263355,-1.730527661592189,-2.056890749794582,-2.584687495281232,-1.1258798358075741,1
-0.15700118929490148,1.2544243630527805,7.0,3.73,0.48357620750362296,1.0,2719.65,-0.46193814421672186,-1.2632061328286954,-0.32751787336309446,0.1056938065351988,0.9957402451597884,0
-1.1824404360623495,2.9376525779338984,37.0,1.94,0.3454675731635575,1.0,2149.64,0.9679811267775441,-0.14470138051490533,-1.0378184897767633,0.5125394136159679,0.08877483914093043,1
-1.1620123904832742,1.1131747393244364,4.0,2.51,-0.2931462149760182,9.0,3780.15,-0.2718354275760661,-1.3387643494965067,-0.9003753175712311,1.0335186347529637,1.3050712761726915,0
-0.7450216393556601,-0.43777990329228433,19.0,5.0,0.9020753358854744,1.0,961.78,-0.342763068390267,-1.5330046764947387,-2.658902219830687,-2.9706916355979724,0.19072652071544582,1
-0.6649297604032263,-3.1844952667629616,25.0,5.0,-0.998321972994938,3.0,1705.83,0.0013007781289491867,0.1611674329808659,-0.18584375193422942,-3.592627425455133,1.2424128270930375,1
5.919585754874154,4.339675704146042,25.0,1.0,-0.1791396163894845,2.0,2849.47,-2.0032134885531394,1.8147965108350608,5.580263282096736,9.288402552629009,1.9796985563976532,0
0.7747572752120779,0.934962771691484,12.0,5.0,2.3903735285816485,0.0,2681.28,-0.5179469876290516,0.19669752196408918,2.284371594761642,-1.4432039863800903,3.3184026976497147,0
0.9291873978975896,0.2170244198045036,22.0,5.0,0.16111397866726052,1.0,2379.89,0.2324477412831929,-1.0568024275276118,-1.8381046462967552,-1.1225700609579585,0.5932584578129638,0
0.6814792558515597,3.702970694466406,10.0,2.74,0.12453471146987383,5.0,2564.67,-1.0748520173047957,0.008685821178374464,1.1381381039913747,3.580629008593612,1.3701046708207265,0
-2.7518242396994985,1.973707257089501,23.0,3.73,1.022619276371846,2.0,2502.45,-1.2772110869941549,-2.4236041692141717,-2.241348400335356,-2.0106230737595854,1.4158378310684503,0
0.004902295737421181,-0.46052230184749043,44.0,2.09,-1.0880077274356252,1.0,800.0,-0.06339382295753071,-2.233005234166072,-1.2481558757219016,0.9422428812667335,-0.2558750324774175,0
0.7292200984510984,1.076787685031339,17.0,5.0,1.316105084928293,2.0,4279.87,-0.34642184463118464,0.6530500664224337,-2.6851104440833273,-2.8291686395050344,0.6865302381347993,0
-2.7092940536936903,1.1028751470641223,16.0,5.0,-1.032831692162115,4.0,2395.41,0.005776676315461514,-1.385755810694068,-3.706089714102955,-2.336178138760317,1.2775424867899066,0
1.7520099871905106,3.9637716809322576,32.0,5.0,0.5411426197332807,2.0,1812.94,3.0025792005037073,1.9420717329664048,-2.9731382933354262,0.3844961847651619,-0.7088543078423135,0
